group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
5104,2019-07-31,13:42:04.155781,154.71875,154.875,154.71875,154.875,287,44423.03125,154.78408101045295,0.15625,0.0010093873876098058,154.76115364616405,154.79207176983797,-0.030918123673927767,0.9999999999999988,0.00634765625,0.5798816568047324,1.2068685239272858,0.006347656250000009,-1,5104,0.3342280031102183,0.9027775488876048,0.07967217989988731,-3.880667469219264,0.0,-3.880667469219264,-0.17494864896147355,-0.4674205891246751,-1.0,0.97021257478579,0.06743502589818529,1.0,-1.0,1.0,1.0,877.0,156.25,0,0,1.0,1.0,156.25,20218.75,0.0,0.0,9847.5,10371.25,156.25,156.25
5105,2019-07-31,13:43:46.523155,154.875,154.90625,154.8125,154.875,287,44439.71875,154.8422256097561,0.0,0.0,154.78645283590538,154.79462340768913,-0.008170571783750802,0.999999999999998,0.005566406250000001,1.0987996306555867,1.2639100390556421,0.0055664062500000114,0,5105,0.5147436285243242,0.97021257478579,0.07460835241445835,-1.0951282958725983,0.0,-1.0951282958725983,0.1464399312803143,-0.4674205891246751,-0.0,0.9962068454834955,0.025994270697705435,1.0,-1.0,1.0,0.0,877.0,156.25,0,0,1.0,1.0,0.0,20218.75,1.0,0.0,9847.5,10371.25,0.0,156.25
5106,2019-07-31,13:46:47.139612,154.875,154.9375,154.84375,154.84375,286,44299.15625,154.89215472027973,-0.03125,-0.0002017959849442974,154.79918553903755,154.79613499514485,0.0030505438926979878,0.9999999999999991,0.005566406250000001,4.422899353647277,2.0428313421945847,0.005566406250000005,0,5106,0.642894456586108,0.9962068454834955,0.0746083524144583,0.4088743141990125,0.4088743141990125,0.0,0.2727931097101266,-0.4227430299648324,-0.0,0.9978832598026428,0.0016764143191473346,0.0,-1.0,1.0,0.0,877.0,125.0,0,0,0.0,1.0,-31.25,20187.5,0.0,1.0,9850.0,10337.5,-33.75,0.0
5107,2019-07-31,13:50:04.464663,154.84375,154.875,154.78125,154.84375,287,44441.375,154.84799651567945,0.0,0.0,154.80908875258476,154.79760007221734,0.011488680367421011,1.000000000000045,0.00029296875,-3.3333333333333304,-0.6085806194501845,0.0002929687499999868,0,5107,0.7515937115440416,0.9978832598026428,0.017116329922036055,6.712116686083594,6.712116686083594,0.0,0.2727931097101266,0.2660101496531715,1.0,0.9646580560017076,-0.03322520380093519,-0.0,-1.0,0.0,0.0,877.0,125.0,0,0,-0.0,0.0,0.0,20187.5,1.0,0.0,9850.0,10337.5,0.0,0.0
5108,2019-07-31,13:54:33.890939,154.84375,154.875,154.8125,154.84375,287,44444.8125,154.8599738675958,0.0,0.0,154.81679125201038,154.7990200699953,0.017771182015081877,1.0000000000000016,0.00263671875,3.251028806584363,1.7355817665801556,0.0026367187499999963,0,5108,0.8684423581693215,0.9646580560017076,0.051348989766109285,3.4608630269121647,3.4608630269121647,0.0,0.2727931097101266,-0.08925324708489002,0.0,0.8793718844187922,-0.0852861715829154,1.0,-1.0,-0.0,0.0,877.0,125.0,0,0,1.0,-0.0,-0.0,20187.5,-1.0,1.0,9852.5,10335.0,-2.5,0.0
5109,2019-07-31,14:03:49.884892,154.84375,154.90625,154.8125,154.8125,287,44446.6875,154.86650696864112,-0.03125,-0.0002018367147833544,154.81583764045254,154.79943483707237,0.01640280338017419,0.999999999999999,0.0022460937500000003,1.455576559546311,1.1180799331493774,0.0022460937500000024,0,5109,0.958488518815648,0.8793718844187922,0.047392971525322215,3.4610202425079257,3.4610202425079257,0.0,0.2727931097101266,-0.08923606818947749,0.0,0.7190636676894103,-0.1603082167293819,-0.0,-1.0,1.0,1.0,878.0,-31.25,0,0,-0.0,1.0,-31.25,20156.25,0.0,1.0,9855.0,10301.25,-33.75,-2.5
5110,2019-07-31,14:09:18.223244,154.8125,154.9375,154.78125,154.90625,287,44440.1875,154.84385888501743,0.09375,0.0006053879712686339,154.83592927590755,154.80272145747014,0.03320781843740406,0.9999999999999964,0.00244140625,-1.1999999999999993,0.0,0.0024414062500000087,-1,5110,0.9998545522481045,0.7190636676894103,0.04941058844013101,6.720789912801939,6.720789912801939,0.0,0.2727931097101266,0.2669578702273403,1.0,0.7019756002440819,-0.017088067445328425,0.0,1.0,-0.0,0.0,878.0,62.5,0,0,0.0,-0.0,-0.0,20156.25,1.0,0.0,9855.0,10301.25,-0.0,-0.0
5111,2019-07-31,14:13:58.699034,154.90625,155.0,154.90625,154.9375,286,44315.25,154.9484265734266,0.03125,0.00020171457456186204,154.8585005479281,154.806868489548,0.051632058380079116,0.9999999999999964,0.00244140625,-1.1999999999999993,0.0,0.0024414062500000087,-1,5111,0.999973859986086,0.7019756002440819,0.04941058844013101,10.449593904885342,10.449593904885342,0.0,0.2727931097101266,0.6744030316533456,1.0,0.4862809622815699,-0.21569463796251198,1.0,1.0,0.0,0.0,878.0,93.75,0,0,1.0,0.0,0.0,20156.25,0.0,1.0,9857.5,10298.75,-2.5,-0.0
5112,2019-07-31,14:16:42.991755,154.9375,155.0625,154.9375,155.0,287,44481.4375,154.98758710801394,0.0625,0.0004033071238378483,154.88994487061075,154.81281099756194,0.07713387304880825,0.9999999999999927,0.0016601562499999997,-1.4878892733564086,0.5413870509510866,0.0016601562500000119,-1,5112,0.9617242459226217,0.4862809622815699,0.0407450150325167,18.930873626442718,18.930873626442718,0.0,0.2727931097101266,1.601149621869868,2.0,0.25235060212648497,-0.23393036015508495,1.0,1.0,1.0,1.0,879.0,62.5,0,0,1.0,1.0,62.5,20218.75,1.0,0.0,9857.5,10361.25,62.5,62.5
5113,2019-07-31,14:26:24.993611,155.0,155.03125,154.9375,155.0,287,44480.21875,154.98334059233449,0.0,0.0,154.9144015660306,154.81857065917544,0.09583090685515572,0.999999999999997,0.00078125,0.3124999999999976,1.257788237343632,0.0007812500000000025,0,5113,0.862660706189186,0.25235060212648497,0.027950849718747416,34.285507531772545,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.086632764668944,-0.33898336679542895,2.0,1.0,1.0,0.0,879.0,62.5,0,0,2.0,1.0,0.0,20218.75,0.0,1.0,9860.0,10358.75,-2.5,62.5
5114,2019-07-31,14:32:54.422373,155.0,155.03125,154.96875,155.0,286,44329.8125,154.9993444055944,0.0,0.0,154.93342344024603,154.8241531004316,0.10927033981442946,0.9999999999999952,0.001171875,-3.3333333333333304,0.6085806194501845,0.0011718750000000056,0,5114,0.6431896666510555,-0.086632764668944,0.03423265984407296,31.919909324062793,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.310338616161768,-0.22370585149282401,2.0,1.0,2.0,0.0,879.0,62.5,0,0,2.0,2.0,0.0,20218.75,0.0,0.0,9860.0,10358.75,0.0,0.0
