group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
5079,2019-07-31,09:35:39.774583,154.84375,154.875,154.75,154.8125,286,44280.21875,154.8259396853147,-0.03125,-0.0002018367147833544,154.8442501296939,154.75543188712288,0.08881824257102267,1.0000000000000058,0.0009765625,-3.0,0.0,0.0009765624999999944,0,5079,-0.2568625973434227,-0.8650111710952206,0.03124999999999991,28.42183762272733,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8607498079689129,0.00426136312630776,2.0,1.0,2.0,0.0,874.0,31.25,0,0,2.0,2.0,-62.5,20312.5,0.0,0.0,9825.0,10487.5,-62.5,-62.5
5080,2019-07-31,09:44:22.634062,154.8125,154.875,154.8125,154.84375,287,44440.5625,154.84516550522648,0.03125,0.0002018367147833544,154.84413898976194,154.7581493675191,0.08598962224283468,0.9999999999999999,0.0017578124999999998,-2.407407407407407,-0.1656346649999846,0.0017578125000000003,-1,5080,-0.24870469262865802,-0.8607498079689129,0.04192627457812106,20.509721674080673,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8928702707804336,-0.0321204628115207,2.0,1.0,2.0,0.0,874.0,62.5,0,0,2.0,2.0,62.5,20375.0,0.0,0.0,9825.0,10550.0,62.5,62.5
5081,2019-07-31,10:05:29.298785,154.84375,154.875,154.8125,154.875,287,44439.4375,154.8412456445993,0.03125,0.0002017959849442974,154.8509969920371,154.76174477159546,0.08925222044163661,0.9999999999999948,0.001171875,2.9166666666666714,-1.2932338163316428,0.001171875000000006,-1,5081,-0.3129345550739077,-0.8928702707804336,0.03423265984407297,26.07224236976424,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8799939987056493,0.012876272074784256,2.0,1.0,2.0,0.0,874.0,93.75,0,0,2.0,2.0,62.5,20437.5,0.0,0.0,9825.0,10612.5,62.5,62.5
5082,2019-07-31,10:24:33.212186,154.875,154.9375,154.875,154.9375,287,44458.0625,154.90614111498257,0.0625,0.0004034698461028441,154.87021988269552,154.76715262477714,0.10306725791838289,0.9999999999999813,0.0004882812499999999,1.9999999999999691,2.6168207644729593e-15,0.000488281250000009,-1,5082,-0.28638474935081254,-0.8799939987056493,0.022097086912079813,46.64291647513009,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8646924004182336,0.01530159828741573,2.0,1.0,2.0,0.0,874.0,156.25,0,0,2.0,2.0,125.0,20562.5,0.0,0.0,9825.0,10737.5,125.0,125.0
5083,2019-07-31,10:38:03.006460,154.9375,155.0,154.9375,154.96875,287,44472.34375,154.95590156794424,0.03125,0.00020167389399805558,154.89211546431875,154.77335562093785,0.11875984338090007,0.9999999999999829,0.0006835937500000001,-0.6122448979591925,-0.5122408325718826,0.0006835937500000119,-1,5083,-0.2562488831074039,-0.8646924004182336,0.026145625829190087,45.42245198365515,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8996032661909088,-0.034910865772675215,2.0,1.0,2.0,0.0,874.0,187.5,0,0,2.0,2.0,62.5,20625.0,0.0,0.0,9825.0,10800.0,62.5,125.0
5084,2019-07-31,10:53:09.187312,154.96875,155.0,154.9375,154.96875,286,44321.0625,154.96875,0.0,0.0,154.9091453611368,154.77936775567824,0.1297776054585711,0.999999999999999,0.0027343750000000003,0.5357142857142847,-1.088511769215251,0.002734375000000003,0,5084,-0.3273163119206308,-0.8996032661909088,0.05229125165837975,24.818225103199275,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8744645179072179,0.025138748283690893,2.0,1.0,2.0,0.0,874.0,187.5,0,0,2.0,2.0,0.0,20625.0,0.0,0.0,9825.0,10800.0,0.0,62.5
5085,2019-07-31,11:13:59.894590,154.96875,155.0625,154.96875,155.03125,287,44488.0,155.01045296167248,0.0625,0.0004032258119153198,154.93627972532863,154.78711797858048,0.14916174674814897,1.0000000000000024,0.00244140625,-1.2000000000000004,0.0,0.002441406249999994,-1,5085,-0.27532972731312505,-0.8744645179072179,0.04941058844013087,30.18821500757539,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.7480693449239805,0.12639517298323744,2.0,1.0,2.0,0.0,874.0,250.0,0,0,2.0,2.0,125.0,20750.0,0.0,0.0,9825.0,10925.0,125.0,125.0
5086,2019-07-31,11:20:18.617318,155.03125,155.0625,154.96875,154.96875,286,44334.5,155.01573426573427,-0.0625,-0.0004032258119153198,154.94349534192227,154.79270665616264,0.1507886857596361,1.0000000000000053,0.00224609375,1.4555765595463157,1.118079933149378,0.002246093749999988,0,5086,-0.05971430447083908,-0.7480693449239805,0.04739297152532206,31.816676799653663,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.5750889125487243,0.17298043237525618,2.0,1.0,2.0,0.0,874.0,187.5,0,0,2.0,2.0,-125.0,20625.0,0.0,0.0,9825.0,10800.0,-125.0,125.0
5087,2019-07-31,11:41:13.760933,154.96875,155.0,154.9375,154.9375,287,44474.375,154.96297909407664,-0.03125,-0.00020167389399805558,154.94216304371733,154.79716183597301,0.1450012077443148,1.0000000000000067,0.0022460937500000003,3.7240075614366694,1.7487916903105647,0.002246093749999985,0,5087,0.17182836267662896,-0.5750889125487243,0.047392971525322035,30.595508801730386,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.24110112188321692,0.3339877906655074,2.0,1.0,2.0,0.0,874.0,156.25,0,0,2.0,2.0,-62.5,20562.5,0.0,0.0,9825.0,10737.5,-62.5,-62.5
5088,2019-07-31,11:51:33.619593,154.9375,154.9375,154.90625,154.90625,286,44312.03125,154.9371722027972,-0.03125,-0.00020171457456186204,154.93418236733572,154.80051839486617,0.13366397246954875,1.0000000000000424,0.0004882812499999999,1.9999999999999691,-2.6168207644729593e-15,0.0004882812499999792,0,5088,0.5157628925516472,-0.24110112188321692,0.02209708691207914,60.489408853473236,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.3568604062286253,-0.11575928434540839,2.0,1.0,2.0,0.0,874.0,125.0,0,0,2.0,2.0,-62.5,20500.0,0.0,0.0,9825.0,10675.0,-62.5,-62.5
5089,2019-07-31,12:03:11.072976,154.9375,154.9375,154.84375,154.875,287,44454.46875,154.8936193379791,-0.03125,-0.00020175527154098205,154.92103073015002,154.80281013656264,0.11822059358738102,1.000000000000015,0.00078125,0.3125000000000024,1.2577882373436315,0.0007812499999999883,0,5089,0.40821084708112754,-0.3568604062286253,0.027950849718747162,42.29588537628186,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.620469133069329,-0.26360872684070374,2.0,1.0,2.0,0.0,874.0,93.75,0,0,2.0,2.0,-62.5,20437.5,0.0,0.0,9825.0,10612.5,-62.5,-62.5
5090,2019-07-31,12:09:01.852696,154.875,154.90625,154.84375,154.875,287,44451.5,154.88327526132403,0.0,0.0,154.91080167900557,154.80503136312996,0.10577031587561692,1.0000000000000082,0.0021484374999999997,0.8677685950413286,-0.5516180692881066,0.002148437499999982,0,5090,0.1157970335317079,-0.620469133069329,0.0463512405443477,22.819306373131166,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.9475767392240156,-0.3271076061546866,2.0,1.0,2.0,0.0,874.0,93.75,0,0,2.0,2.0,0.0,20437.5,0.0,0.0,9825.0,10612.5,0.0,0.0
5091,2019-07-31,12:19:41.649453,154.875,154.9375,154.84375,154.90625,287,44456.90625,154.90211236933797,0.03125,0.00020175527154098205,154.90979019478212,154.80814578272597,0.10164441205614594,1.0000000000000084,0.00244140625,-1.1999999999999993,0.0,0.0024414062499999787,-1,5091,-0.4440973227029296,-0.9475767392240156,0.049410588440130715,20.571382625670473,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.9823417880656197,-0.03476504884160403,2.0,1.0,2.0,0.0,874.0,125.0,0,0,2.0,2.0,62.5,20500.0,0.0,0.0,9825.0,10675.0,62.5,62.5
5092,2019-07-31,12:25:52.134370,154.90625,154.90625,154.8125,154.8125,287,44436.53125,154.8311193379791,-0.09375,-0.0006053879712686339,154.8881701514972,154.80827975864213,0.07989039285507715,1.0000000000000067,0.0026367187499999997,-1.6872427983539058,-0.5184205276797867,0.002636718749999982,0,5092,-0.8269168198150412,-0.9823417880656197,0.051348989766109146,15.55831832699572,15.55831832699572,0.0,0.2727931097101266,1.2326316355882825,2.0,-0.7207455768353911,0.2615962112302286,2.0,1.0,2.0,0.0,874.0,31.25,0,0,2.0,2.0,-187.5,20312.5,0.0,0.0,9825.0,10487.5,-187.5,62.5
5093,2019-07-31,12:30:32.246648,154.8125,154.8125,154.6875,154.75,287,44412.15625,154.74618902439025,-0.0625,-0.00040379568487303175,154.8574656733867,154.8064865352993,0.05097913808739918,1.0000000000000027,0.00419921875,-1.9632233639805285,-0.235513936408806,0.0041992187499999886,0,5093,-0.9998102880666515,-0.7207455768353911,0.06480137922914904,7.866983495386419,7.866983495386419,0.0,0.2727931097101266,0.39220205851749784,1.0,-0.3911550032625074,0.3295905735728837,-2.0,1.0,2.0,0.0,874.0,-31.25,0,0,-2.0,2.0,-125.0,20187.5,-1.0,4.0,9835.0,10352.5,-135.0,-135.0
5094,2019-07-31,12:35:18.310569,154.75,154.78125,154.71875,154.75,287,44414.875,154.75566202090593,0.0,0.0,154.8335844126341,154.80474848805935,0.02883592457476425,1.0000000000000053,0.00390625,-0.1875,0.9375000000000006,0.0039062499999999796,0,5094,-0.9273562722365308,-0.3911550032625074,0.06249999999999983,4.613747931962292,4.613747931962292,0.0,0.2727931097101266,0.036722099766553495,0.0,-0.032637740095706635,0.35851726316680077,-1.0,-1.0,-2.0,1.0,875.0,0.0,0,0,-1.0,-2.0,-0.0,20187.5,-1.0,1.0,9837.5,10350.0,-2.5,-2.5
5095,2019-07-31,12:41:44.682063,154.75,154.84375,154.75,154.8125,287,44426.40625,154.79584059233449,0.0625,0.00040379568487303175,154.82889898760433,154.80498699611906,0.023911991485277895,1.0000000000000007,0.005078125,-2.5073964497041423,0.2276977550124017,0.005078124999999998,-1,5095,-0.7298084353056764,-0.032637740095706635,0.0712609640686961,3.3555526223623016,3.3555526223623016,0.0,0.2727931097101266,-0.10076047966476154,0.0,0.301268215085584,0.3339059551812906,-0.0,-1.0,-1.0,0.0,875.0,62.5,0,0,-0.0,-1.0,-62.5,20125.0,0.0,1.0,9840.0,10285.0,-65.0,-2.5
5096,2019-07-31,12:48:52.075411,154.8125,154.8125,154.75,154.75,287,44420.09375,154.77384581881532,-0.0625,-0.00040379568487303175,154.81136587924783,154.80329508854618,0.008070790701651731,0.9999999999999978,0.00390625,-0.1875,-0.9375000000000006,0.0039062500000000095,0,5096,-0.46122540591815936,0.301268215085584,0.06250000000000007,1.2913265122642756,1.2913265122642756,0.0,0.2727931097101266,-0.3263177742917549,-0.0,0.7250278333762966,0.4237596182907126,-0.0,-1.0,-0.0,0.0,875.0,0.0,0,0,-0.0,-0.0,0.0,20125.0,-0.0,0.0,9840.0,10285.0,0.0,0.0
5097,2019-07-31,12:58:02.423648,154.75,154.84375,154.71875,154.84375,287,44421.71875,154.77950783972125,0.09375,0.0006056323996563862,154.8185623505261,154.80453985505247,0.01402249547362544,1.000000000000001,0.01689453125,0.7875304888235478,-1.3007885158293264,0.016894531249999987,-1,5097,0.02567382195250818,0.7250278333762966,0.12997896464428382,1.0788280636025298,1.0788280636025298,0.0,0.2727931097101266,-0.34953740849660475,-0.0,0.901591422638001,0.17656358926170435,0.0,-1.0,-0.0,0.0,875.0,93.75,0,0,0.0,-0.0,-0.0,20125.0,0.0,0.0,9840.0,10285.0,-0.0,-0.0
5098,2019-07-31,13:02:02.385181,154.84375,154.96875,154.8125,154.90625,286,44303.78125,154.90832604895104,0.0625,0.00040355125648527945,154.83804849485364,154.80766939797394,0.030379096879698864,1.0000000000000016,0.01513671875,0.5015608740894907,-0.8603234409690321,0.015136718749999977,-1,5098,0.3316350682933723,0.901591422638001,0.12303137303143445,2.4692154635986236,2.4692154635986236,0.0,0.2727931097101266,-0.19761024369018476,0.0,0.9697978344738845,0.0682064118358835,0.0,-1.0,0.0,0.0,875.0,156.25,0,0,0.0,0.0,0.0,20125.0,0.0,0.0,9840.0,10285.0,0.0,0.0
5099,2019-07-31,13:08:14.187443,154.90625,154.90625,154.6875,154.6875,287,44427.8125,154.80074041811847,-0.21875,-0.001413142457837857,154.80459327377505,154.8039718780363,0.000621395738761521,1.0000000000000009,0.0154296875,2.3561929178016308,-1.5381245216522852,0.015429687499999987,0,5099,0.5132801055545211,0.9697978344738845,0.12421629321469864,0.050025300440054564,0.050025300440054564,0.0,0.2727931097101266,-0.46195434132606283,-0.0,0.9691680834168981,-0.0006297510569863718,0.0,-1.0,0.0,0.0,875.0,-62.5,0,0,0.0,0.0,-0.0,20125.0,-0.0,0.0,9840.0,10285.0,-0.0,-0.0
5100,2019-07-31,13:14:21.393885,154.6875,154.6875,154.625,154.65625,287,44386.15625,154.65559668989548,-0.03125,-0.00020204061084960756,154.77162810182506,154.79942658948136,-0.02779848765629822,1.000000000000002,0.0119140625,2.5812953507121725,-1.483123554452315,0.011914062499999975,0,5100,0.5110738312093326,0.9691680834168981,0.10915155747858102,-2.5467788365505606,0.0,-2.5467788365505606,-0.021047896835629354,-0.4674205891246751,-0.0,0.9640428848064673,-0.0051251986104308145,-0.0,-1.0,0.0,0.0,875.0,-93.75,0,0,-0.0,0.0,-0.0,20125.0,0.0,0.0,9840.0,10285.0,-0.0,-0.0
5101,2019-07-31,13:19:06.524800,154.65625,154.6875,154.625,154.6875,288,44543.0,154.66319444444446,0.03125,0.00020204061084960756,154.75293296808618,154.79598269442042,-0.043049726334231764,1.000000000000002,0.0119140625,2.5812953507121725,-1.483123554452315,0.011914062499999975,-1,5101,0.49376995731828627,0.9640428848064673,0.10915155747858102,-3.94403225466384,0.0,-3.94403225466384,-0.18225952027364783,-0.4674205891246751,-1.0,0.9181653166298521,-0.04587756817661515,-0.0,-1.0,-0.0,0.0,875.0,-62.5,0,0,-0.0,-0.0,-0.0,20125.0,-1.0,0.0,9840.0,10285.0,-0.0,-0.0
5102,2019-07-31,13:29:11.227102,154.71875,154.71875,154.625,154.65625,287,44387.34375,154.6597343205575,-0.03125,-0.00020204061084960756,154.73144786406706,154.7916832268998,-0.06023536283274211,0.9999999999999981,0.006054687500000001,0.31737773152965926,0.9198156830980223,0.006054687500000012,0,5102,0.36908698954299163,0.9181653166298521,0.07781187248742966,-7.741153233714176,0.0,-7.741153233714176,-0.6203618927479551,-0.4674205891246751,-1.0,0.8909865213483066,-0.027178795281545542,-1.0,-1.0,-0.0,0.0,875.0,-93.75,0,0,-1.0,-0.0,0.0,20125.0,0.0,1.0,9842.5,10282.5,-2.5,-0.0
5103,2019-07-31,13:38:21.619427,154.65625,154.71875,154.625,154.71875,287,44392.46875,154.67759146341464,0.0625,0.00040404040953667675,154.72862611649663,154.7894391276106,-0.06081301111396442,0.9999999999999971,0.005175781250000001,1.128515485938049,1.0326585393989962,0.0051757812500000154,-1,5103,0.3089750922974672,0.8909865213483066,0.07194290270763347,-8.45295488855941,0.0,-8.45295488855941,-0.702487796936772,-0.4674205891246751,-1.0,0.9027775488876048,0.011791027539298171,1.0,-1.0,-1.0,1.0,876.0,62.5,0,0,1.0,-1.0,-62.5,20062.5,0.0,2.0,9847.5,10215.0,-67.5,-2.5
5104,2019-07-31,13:42:04.155781,154.71875,154.875,154.71875,154.875,287,44423.03125,154.78408101045295,0.15625,0.0010093873876098058,154.76115364616405,154.79207176983797,-0.030918123673927767,0.9999999999999988,0.00634765625,0.5798816568047324,1.2068685239272858,0.006347656250000009,-1,5104,0.3342280031102183,0.9027775488876048,0.07967217989988731,-3.880667469219264,0.0,-3.880667469219264,-0.17494864896147355,-0.4674205891246751,-1.0,0.97021257478579,0.06743502589818529,1.0,-1.0,1.0,1.0,877.0,156.25,0,0,1.0,1.0,156.25,20218.75,0.0,0.0,9847.5,10371.25,156.25,156.25
5105,2019-07-31,13:43:46.523155,154.875,154.90625,154.8125,154.875,287,44439.71875,154.8422256097561,0.0,0.0,154.78645283590538,154.79462340768913,-0.008170571783750802,0.999999999999998,0.005566406250000001,1.0987996306555867,1.2639100390556421,0.0055664062500000114,0,5105,0.5147436285243242,0.97021257478579,0.07460835241445835,-1.0951282958725983,0.0,-1.0951282958725983,0.1464399312803143,-0.4674205891246751,-0.0,0.9962068454834955,0.025994270697705435,1.0,-1.0,1.0,0.0,877.0,156.25,0,0,1.0,1.0,0.0,20218.75,1.0,0.0,9847.5,10371.25,0.0,156.25
5106,2019-07-31,13:46:47.139612,154.875,154.9375,154.84375,154.84375,286,44299.15625,154.89215472027973,-0.03125,-0.0002017959849442974,154.79918553903755,154.79613499514485,0.0030505438926979878,0.9999999999999991,0.005566406250000001,4.422899353647277,2.0428313421945847,0.005566406250000005,0,5106,0.642894456586108,0.9962068454834955,0.0746083524144583,0.4088743141990125,0.4088743141990125,0.0,0.2727931097101266,-0.4227430299648324,-0.0,0.9978832598026428,0.0016764143191473346,0.0,-1.0,1.0,0.0,877.0,125.0,0,0,0.0,1.0,-31.25,20187.5,0.0,1.0,9850.0,10337.5,-33.75,0.0
5107,2019-07-31,13:50:04.464663,154.84375,154.875,154.78125,154.84375,287,44441.375,154.84799651567945,0.0,0.0,154.80908875258476,154.79760007221734,0.011488680367421011,1.000000000000045,0.00029296875,-3.3333333333333304,-0.6085806194501845,0.0002929687499999868,0,5107,0.7515937115440416,0.9978832598026428,0.017116329922036055,6.712116686083594,6.712116686083594,0.0,0.2727931097101266,0.2660101496531715,1.0,0.9646580560017076,-0.03322520380093519,-0.0,-1.0,0.0,0.0,877.0,125.0,0,0,-0.0,0.0,0.0,20187.5,1.0,0.0,9850.0,10337.5,0.0,0.0
5108,2019-07-31,13:54:33.890939,154.84375,154.875,154.8125,154.84375,287,44444.8125,154.8599738675958,0.0,0.0,154.81679125201038,154.7990200699953,0.017771182015081877,1.0000000000000016,0.00263671875,3.251028806584363,1.7355817665801556,0.0026367187499999963,0,5108,0.8684423581693215,0.9646580560017076,0.051348989766109285,3.4608630269121647,3.4608630269121647,0.0,0.2727931097101266,-0.08925324708489002,0.0,0.8793718844187922,-0.0852861715829154,1.0,-1.0,-0.0,0.0,877.0,125.0,0,0,1.0,-0.0,-0.0,20187.5,-1.0,1.0,9852.5,10335.0,-2.5,0.0
5109,2019-07-31,14:03:49.884892,154.84375,154.90625,154.8125,154.8125,287,44446.6875,154.86650696864112,-0.03125,-0.0002018367147833544,154.81583764045254,154.79943483707237,0.01640280338017419,0.999999999999999,0.0022460937500000003,1.455576559546311,1.1180799331493774,0.0022460937500000024,0,5109,0.958488518815648,0.8793718844187922,0.047392971525322215,3.4610202425079257,3.4610202425079257,0.0,0.2727931097101266,-0.08923606818947749,0.0,0.7190636676894103,-0.1603082167293819,-0.0,-1.0,1.0,1.0,878.0,-31.25,0,0,-0.0,1.0,-31.25,20156.25,0.0,1.0,9855.0,10301.25,-33.75,-2.5
