group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
5021,2019-07-30,14:01:01.241206,154.75,154.75,154.65625,154.6875,287,44397.0625,154.6935975609756,-0.0625,-0.00040395880169619147,154.80020763261814,154.79091878297626,0.009288849641876595,1.0000000000000058,0.005859375000000001,2.0000000000000058,-1.3608276348795423,0.005859374999999967,0,5021,0.9362437922270391,0.9104670455471903,0.0765465544619741,1.213490235735039,1.213490235735039,0.0,0.2727931097101266,-0.3348229181187261,-0.0,0.6361763552291133,-0.27429069031807696,-0.0,-1.0,1.0,1.0,863.0,-62.5,0,0,-0.0,1.0,-62.5,19843.75,-0.0,1.0,9715.0,10128.75,-65.0,-5.0
5022,2019-07-30,14:01:14.249224,154.6875,154.6875,154.59375,154.625,287,44380.46875,154.63577961672473,-0.0625,-0.0004041220503570031,154.76127260314746,154.78581358965394,-0.024540986506480067,1.0000000000000178,0.0009765625,-2.9999999999999964,9.251858538542974e-16,0.0009765624999999827,0,5022,0.9954083805853915,0.6361763552291133,0.031249999999999722,-7.853115682073692,0.0,-7.853115682073692,-0.6332798415109686,-0.4674205891246751,-1.0,0.2920952065959982,-0.3440811486331151,-0.0,1.0,-0.0,0.0,863.0,-125.0,0,0,-0.0,-0.0,0.0,19843.75,-1.0,0.0,9715.0,10128.75,0.0,0.0
5023,2019-07-30,14:02:28.608489,154.625,154.65625,154.5625,154.625,287,44372.75,154.6088850174216,0.0,0.0,154.73098980244802,154.78086547920307,-0.049875676755050335,1.0000000000000084,0.0016601562499999997,-1.4878892733564004,0.5413870509510853,0.0016601562499999856,0,5023,0.8828118227915702,0.2920952065959982,0.04074501503251638,-12.240927317181567,0.0,-12.240927317181567,-1.1395346324215025,-0.4674205891246751,-2.0,-0.9505629067936512,-1.2426581133896493,-1.0,1.0,-0.0,0.0,863.0,-125.0,0,0,-1.0,-0.0,-0.0,19843.75,-1.0,1.0,9717.5,10126.25,-2.5,0.0
5024,2019-07-30,14:05:45.316759,154.625,154.65625,154.59375,154.59375,287,44378.65625,154.62946428571428,-0.03125,-0.0002021222846702031,154.7004920685707,154.775108079843,-0.07461601127229756,0.9999999999999994,0.005175781250000001,1.1285154859380562,1.032658539398995,0.005175781250000003,0,5024,-0.8917288026718855,-0.9505629067936512,0.07194290270763339,-10.37155973196235,0.0,-10.37155973196235,-0.9238516508600532,-0.4674205891246751,-1.0,-0.6135759581343729,0.33698694865927825,-2.0,1.0,-1.0,1.0,864.0,-31.25,0,0,-2.0,-1.0,31.25,19875.0,1.0,1.0,9720.0,10155.0,28.75,28.75
5025,2019-07-30,14:12:13.537393,154.59375,154.65625,154.59375,154.625,288,44529.3125,154.61566840277777,0.03125,0.0002021222846702031,154.68371605333277,154.770489369694,-0.08677331636121721,0.9999999999999962,0.00341796875,1.999999999999999,1.145405322481819,0.0034179687500000126,-1,5025,-0.9922204810940546,-0.6135759581343729,0.058463396668342944,-14.84233234915748,0.0,-14.84233234915748,-1.4396782735019837,-0.4674205891246751,-2.0,-0.24076217692244284,0.3728137812119301,1.0,1.0,-2.0,0.0,864.0,0.0,0,0,1.0,-2.0,-62.5,19812.5,-1.0,3.0,9727.5,10085.0,-70.0,28.75
5026,2019-07-30,14:17:56.426648,154.625,154.75,154.625,154.75,287,44396.1875,154.6905487804878,0.125,0.0008080808520531946,154.69844581925884,154.76985892754956,-0.07141310829072722,0.9999999999999941,0.00322265625,1.0743801652892557,0.2669003066973004,0.003222656250000019,-1,5026,-0.8565511955507948,-0.24076217692244284,0.056768444139328134,-12.579719133301651,0.0,-12.579719133301651,-1.1786235893538701,-0.4674205891246751,-2.0,0.09717800775729785,0.3379401846797407,2.0,-1.0,1.0,1.0,865.0,125.0,0,0,2.0,1.0,125.0,19937.5,0.0,1.0,9730.0,10207.5,122.5,122.5
5027,2019-07-30,14:26:29.220464,154.75,154.8125,154.71875,154.78125,287,44418.34375,154.7677482578397,0.03125,0.0002019182238059969,154.71684674831246,154.77020942208654,-0.053362673774074665,0.9999999999999993,0.01103515625,2.9736079567702993,-1.4637170319630688,0.011035156250000008,-1,5027,-0.6350448284310344,0.09717800775729785,0.10504835196232261,-5.079820175876163,0.0,-5.079820175876163,-0.31330390512630757,-0.4674205891246751,-1.0,0.6438108027232853,0.5466327949659875,2.0,-1.0,2.0,0.0,865.0,156.25,0,0,2.0,2.0,62.5,20000.0,1.0,0.0,9730.0,10270.0,62.5,122.5
5028,2019-07-30,14:37:10.682423,154.78125,154.875,154.78125,154.84375,287,44435.84375,154.8287238675958,0.0625,0.00040371417585038927,154.7450474709097,154.77247220909928,-0.027424738189580466,0.9999999999999989,0.01142578125,3.328950252027179,-1.654166406784198,0.011425781250000011,-1,5028,-0.08582431745906842,0.6438108027232853,0.10689144610304424,-2.5656625660338426,0.0,-2.5656625660338426,-0.023226654566402993,-0.4674205891246751,-0.0,0.8914882404521756,0.24767743772889028,1.0,-1.0,2.0,0.0,865.0,218.75,0,0,1.0,2.0,125.0,20125.0,1.0,1.0,9732.5,10392.5,122.5,122.5
5029,2019-07-30,14:45:32.782166,154.84375,154.875,154.6875,154.6875,287,44421.0,154.77700348432055,-0.15625,-0.0010095912013525776,154.73225914404088,154.76985767958854,-0.037598535547658685,1.000000000000001,0.01005859375,-2.038834951456309,-0.7532575789300445,0.01005859374999999,0,5029,0.31002701171915703,0.8914882404521756,0.10029254084925752,-3.7488865302725083,0.0,-3.7488865302725083,-0.15974409205691453,-0.4674205891246751,-1.0,0.9967330369962341,0.1052447965440585,0.0,-1.0,1.0,0.0,865.0,62.5,0,0,0.0,1.0,-156.25,19968.75,-1.0,1.0,9735.0,10233.75,-158.75,122.5
5030,2019-07-30,14:48:59.984976,154.6875,154.75,154.6875,154.75,287,44405.03125,154.72136324041813,0.0625,0.00040395880169619147,154.73620155647626,154.76924667406274,-0.03304511758648232,1.000000000000001,0.01005859375,-2.038834951456309,-0.7532575789300445,0.01005859374999999,-1,5030,0.7619073406895814,0.9967330369962341,0.10029254084925752,-3.2948729094569504,0.0,-3.2948729094569504,-0.10736112993578334,-0.4674205891246751,-1.0,0.9224470411052854,-0.07428599589094864,-1.0,-1.0,0.0,0.0,865.0,125.0,0,0,-1.0,0.0,0.0,19968.75,0.0,1.0,9737.5,10231.25,-2.5,-2.5
