group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
5686,2019-08-02,11:52:35.785644,158.34375,158.4375,158.28125,158.4375,280,44338.4375,158.3515625,0.09375,0.0005918911093187873,158.4284344798894,158.57972535166374,-0.15129087177433576,0.999999999999999,0.00361328125,-0.021913805697588867,0.5901286563843656,0.003613281250000004,-1,5686,-0.13821088397840528,0.602590698863131,0.06011057519272298,-25.16876128522741,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.5943385351776629,-0.008252163685468106,-3.0,-1.0,3.0,1.0,958.0,93.75,0,0,-3.0,3.0,281.25,24000.0,0.0,6.0,10647.5,13352.5,266.25,266.25
5687,2019-08-02,11:55:58.690415,158.4375,158.5,158.4375,158.46875,280,44371.34375,158.46908482142857,0.03125,0.0001972192097898784,158.43739348435844,158.5763107254587,-0.13891724110027326,1.0000000000000002,0.004589843749999999,-0.7378904481665908,0.912717046241344,0.004589843749999998,-1,5687,-0.14840504483630196,0.5943385351776629,0.06774838558962124,-20.504878439724,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.5711405973416632,-0.02319793783599966,-3.0,-1.0,-3.0,1.0,959.0,31.25,0,0,-3.0,-3.0,-93.75,23906.25,0.0,0.0,10647.5,13258.75,-93.75,266.25
5688,2019-08-02,12:01:19.565221,158.46875,158.5,158.40625,158.40625,281,44530.9375,158.4730871886121,-0.0625,-0.0003944773226693954,158.4304727100566,158.5710780877523,-0.1406053776957208,1.0000000000000002,0.004589843749999999,-0.7378904481665908,0.912717046241344,0.004589843749999998,0,5688,-0.1765728036846551,0.5711405973416632,0.06774838558962124,-20.754055830558556,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.5360145819870507,-0.03512601535461257,-3.0,-1.0,-3.0,0.0,959.0,-31.25,0,0,-3.0,-3.0,187.5,24093.75,0.0,0.0,10647.5,13446.25,187.5,187.5
5689,2019-08-02,12:03:49.281789,158.40625,158.46875,158.34375,158.34375,280,44354.90625,158.4103794642857,-0.0625,-0.0003946329964392703,158.4112009967107,158.56408337735996,-0.15288238064925963,1.0000000000000078,0.0016601562499999997,-1.4878892733564004,0.5413870509510853,0.0016601562499999872,0,5689,-0.2179261669936719,0.5360145819870507,0.040745015032516395,-37.52173867827818,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.5672862560272318,0.03127167404018116,3.0,-1.0,-3.0,0.0,959.0,-93.75,0,0,3.0,-3.0,187.5,24281.25,0.0,6.0,10662.5,13618.75,172.5,187.5
5690,2019-08-02,12:07:11.421424,158.375,158.375,158.25,158.3125,281,44486.90625,158.31639234875445,-0.03125,-0.00019737491428983844,158.38926744188612,158.5563423503643,-0.16707490847818462,1.0000000000000167,0.0009765625,-2.9999999999999964,9.251858538542974e-16,0.0009765624999999837,0,5690,-0.18118509590313533,0.5672862560272318,0.03124999999999974,-53.46397071301952,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.5922916427097777,0.025005386682545927,3.0,-1.0,3.0,1.0,960.0,-31.25,0,0,3.0,3.0,-93.75,24187.5,0.0,0.0,10662.5,13525.0,-93.75,172.5
5691,2019-08-02,12:08:43.990086,158.3125,158.40625,158.3125,158.3125,280,44345.0,158.375,0.0,0.0,158.3722080103559,158.54883950881464,-0.1766314984587325,1.000000000000001,0.0021484375,0.8677685950413228,0.5516180692881075,0.0021484374999999976,0,5691,-0.15091922398043253,0.5922916427097777,0.04635124054434787,-38.10717822961724,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.6116562425297671,0.019364599819989392,3.0,-1.0,3.0,0.0,960.0,-31.25,0,0,3.0,3.0,0.0,24187.5,0.0,0.0,10662.5,13525.0,0.0,0.0
5692,2019-08-02,12:11:46.136336,158.3125,158.34375,158.28125,158.3125,281,44487.71875,158.31928380782918,0.0,0.0,158.35893956361016,158.54156752392805,-0.18262796031788753,0.9999999999999961,0.001171875,2.9166666666666665,1.2932338163316421,0.0011718750000000045,0,5692,-0.12690262591215046,0.6116562425297671,0.03423265984407295,-53.349041865208086,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.6935244749919294,0.08186823246216224,3.0,-1.0,3.0,0.0,960.0,-31.25,0,0,3.0,3.0,0.0,24187.5,0.0,0.0,10662.5,13525.0,0.0,0.0
5693,2019-08-02,12:13:14.371848,158.3125,158.40625,158.3125,158.375,280,44343.09375,158.36819196428573,0.0625,0.0003947108794095655,158.36250854947457,158.53644236934568,-0.17393381987110956,0.9999999999999996,0.001953125,2.0,0.0,0.001953125000000001,-1,5693,-0.019027247174476968,0.6935244749919294,0.04419417382415923,-39.356730722733126,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.7938833500613537,0.10035887506942431,3.0,-1.0,3.0,0.0,960.0,31.25,0,0,3.0,3.0,187.5,24375.0,0.0,0.0,10662.5,13712.5,187.5,187.5
5694,2019-08-02,12:16:01.635759,158.375,158.40625,158.3125,158.375,281,44500.25,158.3638790035587,0.0,0.0,158.36528442736912,158.53147491182736,-0.16619048445824092,1.000000000000001,0.0021484375,0.8677685950413228,0.5516180692881075,0.0021484374999999976,0,5694,0.13138982079224254,0.7938833500613537,0.04635124054434787,-35.85459256462261,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.8742132289787686,0.08032987891741494,3.0,-1.0,3.0,0.0,960.0,31.25,0,0,3.0,3.0,0.0,24375.0,0.0,0.0,10662.5,13712.5,0.0,187.5
5695,2019-08-02,12:17:26.935830,158.375,158.375,158.3125,158.3125,280,44337.96875,158.34988839285714,-0.0625,-0.0003947108794095655,158.35355455462044,158.5247372222327,-0.17118266761224277,1.0000000000000036,0.00361328125,-0.021913805697585314,0.5901286563843663,0.003613281249999987,0,5695,0.27483191856856076,0.8742132289787686,0.060110575192722844,-28.47796199976583,0.0,-20.0,-2.034757136339064,-0.4674205891246751,-3.0,0.9055767699771158,0.03136354099834715,3.0,-1.0,3.0,0.0,960.0,-31.25,0,0,3.0,3.0,-187.5,24187.5,0.0,0.0,10662.5,13525.0,-187.5,0.0
