group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
4144,2019-07-17,16:50:32,154.46875,154.59375,154.46875,154.5625,287,44351.09375,154.53342770034843,0.09375,0.0006067347744025398,154.43223394341692,154.14457090276682,0.2876630406501022,0.9999999999999892,0.0012695312500000003,-0.17751479289942415,0.4047960089109369,0.0012695312500000141,-1,4144,-0.4066246704021056,-0.9335364957564041,0.03563048203434826,80.7350965313327,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.8509924890165531,0.08254400673985096,2.0,1.0,2.0,0.0,720.0,250.0,0,0,2.0,2.0,187.5,15843.75,0.0,0.0,8280.0,7563.75,187.5,187.5
4145,2019-07-17,16:54:42,154.5625,154.59375,154.53125,154.5625,288,44510.625,154.55078125,0.0,0.0,154.46118195599095,154.15743025960478,0.30375169638617194,0.9999999999999892,0.0012695312500000003,-0.17751479289942415,0.4047960089109369,0.0012695312500000141,0,4145,-0.23038573425841508,-0.8509924890165531,0.03563048203434826,85.25051558195347,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.6990654616018127,0.1519270274147404,2.0,1.0,2.0,0.0,720.0,250.0,0,0,2.0,2.0,0.0,15843.75,0.0,0.0,8280.0,7563.75,0.0,187.5
4146,2019-07-17,17:05:34,154.5625,154.625,154.5,154.59375,287,44359.09375,154.56130226480838,0.03125,0.00020216314634691201,154.4906415213263,154.17085548238617,0.3197860389401228,0.9999999999999962,0.00244140625,-1.1999999999999993,0.0,0.0024414062500000095,-1,4146,0.011308203439446786,-0.6990654616018127,0.04941058844013102,64.72014380634137,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.5719885201992716,0.1270769414025411,2.0,1.0,2.0,0.0,720.0,281.25,0,0,2.0,2.0,62.5,15906.25,0.0,0.0,8280.0,7626.25,62.5,62.5
4147,2019-07-17,17:11:08,154.59375,154.65625,154.5625,154.65625,287,44373.21875,154.61051829268294,0.0625,0.00040420372417759864,154.52744340547602,154.18579069831276,0.3416527071632629,0.9999999999999999,0.0016601562499999997,-1.4878892733564004,0.5413870509510851,0.0016601562499999997,-1,4147,0.17555559569454968,-0.5719885201992716,0.040745015032516554,83.85141271652668,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.5564530200649026,0.015535500134368996,2.0,1.0,2.0,0.0,720.0,343.75,0,0,2.0,2.0,125.0,16031.25,0.0,0.0,8280.0,7751.25,125.0,125.0
4148,2019-07-17,17:21:59,154.65625,154.6875,154.59375,154.625,288,44536.75,154.64149305555554,-0.03125,-0.00020208143950739554,154.5491226487036,154.1993048306724,0.34981781803119816,0.9999999999999982,0.0022460937500000003,-3.081285444234405,-0.3153558785805939,0.0022460937500000046,0,4148,0.19404852403327147,-0.5564530200649026,0.047392971525322236,73.8121723058216,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.5418143808749959,0.01463863918990671,2.0,1.0,2.0,0.0,720.0,312.5,0,0,2.0,2.0,-62.5,15968.75,0.0,0.0,8280.0,7688.75,-62.5,125.0
4149,2019-07-17,17:35:33,154.625,154.6875,154.5625,154.59375,287,44377.21875,154.6244555749129,-0.03125,-0.0002021222846702031,154.5590398378806,154.21144160511327,0.34759823276732504,0.999999999999997,0.0026367187499999997,-3.333333333333331,-0.6085806194501848,0.002636718750000007,0,4149,0.21120133394221532,-0.5418143808749959,0.051348989766109396,67.69329530154491,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.5807837143332626,-0.0389693334582667,2.0,1.0,2.0,0.0,720.0,281.25,0,0,2.0,2.0,-62.5,15906.25,0.0,0.0,8280.0,7626.25,-62.5,-62.5
4150,2019-07-17,17:42:58,154.59375,154.65625,154.59375,154.65625,287,44371.03125,154.6028963414634,0.0625,0.00040420372417759864,154.58064209612937,154.22512801726364,0.35551407886572406,0.9999999999999982,0.0022460937500000003,-3.081285444234405,-0.3153558785805939,0.0022460937500000046,-1,4150,0.16494976403860473,-0.5807837143332626,0.047392971525322236,75.01409331883137,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.6095067709825097,-0.028723056649247125,2.0,1.0,2.0,0.0,720.0,343.75,0,0,2.0,2.0,125.0,16031.25,0.0,0.0,8280.0,7751.25,125.0,125.0
4151,2019-07-17,18:00:26,154.65625,154.71875,154.65625,154.71875,287,44395.28125,154.68739111498257,0.0625,0.00040404040953667675,154.61133274143396,154.24031638596324,0.3710163554707151,0.9999999999999982,0.0022460937500000003,-3.081285444234405,-0.3153558785805939,0.0022460937500000046,-1,4151,0.12959435300819794,-0.6095067709825097,0.047392971525322236,78.28510083451503,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.6067536369763641,0.00275313400614563,2.0,1.0,2.0,0.0,720.0,406.25,0,0,2.0,2.0,125.0,16156.25,0.0,0.0,8280.0,7876.25,125.0,125.0
4152,2019-07-17,18:07:08,154.71875,154.78125,154.71875,154.75,287,44408.3125,154.7327961672474,0.03125,0.00020195900300912228,154.64214768778197,154.25599895870286,0.38614872907911035,0.9999999999999954,0.0016601562499999997,-1.4878892733564004,-0.5413870509510853,0.0016601562500000071,-1,4152,0.1330324589035183,-0.6067536369763641,0.040745015032516645,94.77201782130736,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.6312176782587792,-0.024464041282415083,2.0,1.0,2.0,0.0,720.0,437.5,0,0,2.0,2.0,62.5,16218.75,0.0,0.0,8280.0,7938.75,62.5,125.0
4153,2019-07-17,18:16:32,154.75,154.75,154.71875,154.71875,287,44410.71875,154.74118031358884,-0.03125,-0.00020195900300912228,154.65917042383043,154.27023745228126,0.38893297154916695,0.9999999999999999,0.0016601562499999997,-1.4878892733564004,0.5413870509510851,0.0016601562499999997,0,4153,0.10209776788505484,-0.6312176782587792,0.040745015032516554,95.45535109970608,20.0,0.0,0.2727931097101266,1.7179727020810263,2.0,-0.6850499957036911,-0.053832317444911904,2.0,1.0,2.0,0.0,720.0,406.25,0,0,2.0,2.0,-62.5,16156.25,0.0,0.0,8280.0,7876.25,-62.5,62.5
