group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
3600,2019-07-11,12:42:13,154.34375,154.375,154.21875,154.3125,320,49374.53125,154.29541015625,-0.03125,-0.0002024906355000411,154.29178840378697,154.49919533777214,-0.20740693398516896,1.0000000000000278,0.00146484375,2.0000000000000013,1.3608276348795436,0.0014648437499999592,0,3600,0.6897297076950576,0.9997051952033388,0.03827327723098663,-54.19105678707052,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.9250959533856635,-0.07460924181767525,-3.0,-1.0,3.0,0.0,592.0,218.75,0,0,-3.0,3.0,-93.75,6156.25,0.0,6.0,6782.5,-626.25,-108.75,0.0
3601,2019-07-11,12:44:32,154.3125,154.40625,154.3125,154.375,320,49396.84375,154.36513671875,0.0625,0.00040494027684356837,154.3102798696121,154.4953739427638,-0.1850940731517028,1.0000000000000278,0.00146484375,2.0000000000000013,1.3608276348795436,0.0014648437499999592,-1,3601,0.9226537045105988,0.9250959533856635,0.03827327723098663,-48.36117692107322,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.776416639177552,-0.14867931420811153,-3.0,-1.0,-3.0,1.0,593.0,62.5,0,0,-3.0,-3.0,-187.5,5968.75,0.0,0.0,6782.5,-813.75,-187.5,-108.75
3602,2019-07-11,12:46:45,154.375,154.40625,154.3125,154.34375,320,49395.3125,154.3603515625,-0.03125,-0.00020244964134352728,154.31771767636496,154.4907085906788,-0.17299091431382863,1.000000000000009,0.00634765625,1.9999999999999976,-0.9051513929454645,0.006347656249999942,0,3602,0.9946422804265231,0.776416639177552,0.0796721798998869,-21.712838098719352,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.3653315742197661,-0.4110850649577859,3.0,-1.0,-3.0,0.0,593.0,31.25,0,0,3.0,-3.0,93.75,6062.5,0.0,6.0,6797.5,-735.0,78.75,78.75
3603,2019-07-11,12:48:56,154.34375,154.375,154.25,154.34375,320,49384.46875,154.32646484375,0.0,0.0,154.32350263717277,154.4861867878887,-0.16268415071593267,1.0000000000000082,0.006542968749999999,2.3991980396524872,-1.228195210283377,0.0065429687499999455,0,3603,0.9165581961629445,0.3653315742197661,0.08088861940965457,-20.112118602498402,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.02338518858219462,-0.3887167628019607,-3.0,1.0,3.0,1.0,594.0,0.0,0,0,-3.0,3.0,0.0,6062.5,0.0,6.0,6812.5,-750.0,-15.0,78.75
3604,2019-07-11,12:51:03,154.34375,154.34375,154.1875,154.1875,320,49355.5625,154.2361328125,-0.15625,-0.0010128634513231205,154.29327982891218,154.47699642518444,-0.18371659627226222,1.0000000000000158,0.004199218749999999,1.9307733910221785,-1.4467284665112368,0.004199218749999932,0,3604,0.6903775826218145,-0.02338518858219462,0.06480137922914861,-28.350723157081173,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.5245962961389353,-0.5012111075567407,-3.0,1.0,-3.0,1.0,595.0,-156.25,0,0,-3.0,-3.0,468.75,6531.25,0.0,0.0,6812.5,-281.25,468.75,468.75
3605,2019-07-11,12:54:12,154.1875,154.25,154.1875,154.1875,320,49347.75,154.21171875,0.0,0.0,154.26977320026504,154.46808884287108,-0.1983156426060475,1.0000000000000047,0.010546875,0.859053497942386,0.11551761758082195,0.010546874999999949,0,3605,0.23105055030569507,-0.5245962961389353,0.1026979795322184,-19.310569059816014,0.0,-19.310569059816014,-1.9741748144013267,-0.4479512787387341,-2.0,-0.9762485853577183,-0.451652289218783,-3.0,1.0,-3.0,0.0,595.0,-156.25,0,0,-3.0,-3.0,-0.0,6531.25,1.0,0.0,6812.5,-281.25,-0.0,468.75
3606,2019-07-11,12:57:10,154.1875,154.1875,154.09375,154.125,320,49319.84375,154.12451171875,-0.0625,-0.00040543280506710744,154.23760137798394,154.45753226309046,-0.21993088510652115,1.0000000000000047,0.010546875,0.859053497942386,0.11551761758082195,0.010546874999999949,0,3606,-0.5371149002313734,-0.9762485853577183,0.1026979795322184,-21.41530788709669,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.9872814051836947,-0.01103281982597637,-2.0,1.0,-3.0,0.0,595.0,-218.75,0,0,-2.0,-3.0,187.5,6718.75,-1.0,1.0,6815.0,-96.25,185.0,185.0
3607,2019-07-11,13:01:52,154.125,154.28125,154.125,154.25,321,49495.4375,154.19139408099687,0.125,0.0008107013009892583,154.24035662732084,154.45114665499537,-0.21079002767453403,1.0000000000000073,0.005078125,2.8180473372781023,1.4926852828590786,0.005078124999999963,-1,3607,-0.8105309618651076,-0.9872814051836947,0.07126096406869586,-29.58001346590422,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.8844026273859377,0.102878777797757,-3.0,1.0,-2.0,0.0,595.0,-93.75,0,0,-3.0,-2.0,-250.0,6468.75,0.0,1.0,6817.5,-348.75,-252.5,185.0
3608,2019-07-11,13:06:28,154.25,154.28125,154.21875,154.25,320,49361.25,154.25390625,0.0,0.0,154.24249959902733,154.44495752714937,-0.202457928122044,1.0000000000000073,0.00537109375,3.3223140495867725,1.7443694974549941,0.005371093749999959,0,3608,-0.9553913311071933,-0.8844026273859377,0.07328774624724081,-27.62507219679528,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.6896579793501518,0.19474464803578584,3.0,1.0,-3.0,0.0,595.0,-93.75,0,0,3.0,-3.0,-0.0,6468.75,0.0,6.0,6832.5,-363.75,-15.0,-15.0
3609,2019-07-11,13:14:26,154.25,154.25,154.125,154.21875,320,49344.40625,154.20126953125,-0.03125,-0.00020261371764185299,154.2372219103546,154.4379972955448,-0.2007753851901839,1.000000000000003,0.006542968749999999,-3.2145243929605694,0.5016571985664501,0.006542968749999979,0,3609,-0.9997027851501775,-0.6896579793501518,0.08088861940965478,-24.821215475735954,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.39559347086187463,0.2940645084882772,3.0,-1.0,3.0,1.0,596.0,-31.25,0,0,3.0,3.0,-93.75,6375.0,0.0,0.0,6832.5,-457.5,-93.75,-15.0
