group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
3671,2019-07-11,17:28:02.142679,153.3125,153.34375,153.25,153.25,322,49361.96875,153.2980395962733,-0.0625,-0.0004077472023871209,153.35530901500758,153.71823272168177,-0.36292370667419505,1.0000000000000149,0.004199218750000001,1.9307733910221714,1.4467284665112357,0.004199218749999937,0,3671,0.9781941788188148,0.8385484679987422,0.06480137922914865,-56.005552812515816,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.6313364267873193,-0.2072120412114229,-3.0,1.0,3.0,1.0,614.0,-62.5,0,0,-3.0,3.0,-187.5,8437.5,0.0,6.0,7092.5,1345.0,-202.5,266.25
3672,2019-07-11,17:30:02.997114,153.25,153.25,153.15625,153.15625,322,49330.5,153.2003105590062,-0.09375,-0.0006119327064997293,153.31107367833923,153.70094094563007,-0.389867267290839,1.000000000000013,0.00458984375,-0.7378904481665955,0.9127170462413433,0.00458984374999994,0,3672,0.9947899902031916,0.6313364267873193,0.0677483855896208,-57.54635537035845,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.11628506741927255,-0.5150513593680467,-3.0,1.0,-3.0,1.0,615.0,-93.75,0,0,-3.0,-3.0,281.25,8718.75,0.0,0.0,7092.5,1626.25,281.25,281.25
3673,2019-07-11,17:31:06.905816,153.15625,153.25,153.15625,153.21875,323,49477.90625,153.18237229102166,0.0625,0.0004079967416856789,153.29055730537496,153.68610430114916,-0.39554699577419683,1.000000000000011,0.00419921875,-1.9632233639805285,-0.235513936408806,0.004199218749999953,-1,3673,0.7845356432298634,0.11628506741927255,0.06480137922914876,-61.03990385381691,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.7528708136921228,-0.8691558811113954,-3.0,1.0,-3.0,0.0,615.0,-31.25,0,0,-3.0,-3.0,-187.5,8531.25,0.0,0.0,7092.5,1438.75,-187.5,281.25
3674,2019-07-11,17:33:57.573662,153.21875,153.21875,153.15625,153.21875,322,49330.1875,153.1993400621118,0.0,0.0,153.27460012640276,153.67172416880612,-0.3971240424033624,1.0000000000000122,0.00361328125,-0.021913805697588867,-0.5901286563843656,0.003613281249999956,0,3674,-0.06696477524918792,-0.7528708136921228,0.06011057519272259,-66.06558681731615,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.9999811006959847,-0.24711028700386184,-3.0,1.0,-3.0,0.0,615.0,-31.25,0,0,-3.0,-3.0,-0.0,8531.25,0.0,0.0,7092.5,1438.75,-0.0,-0.0
3675,2019-07-11,17:37:37.536178,153.21875,153.25,153.15625,153.25,322,49332.40625,153.20623059006212,0.03125,0.0002039359648140504,153.26913343164662,153.6587480405352,-0.38961460888856436,1.0000000000000167,0.00244140625,-1.2000000000000004,0.0,0.0024414062499999592,-1,3675,-0.7027461049236758,-0.9999811006959847,0.049410588440130514,-78.8524527208677,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.9093224681847819,0.09065863251120276,-3.0,1.0,-3.0,0.0,615.0,0.0,0,0,-3.0,-3.0,-93.75,8437.5,0.0,0.0,7092.5,1345.0,-93.75,-0.0
3676,2019-07-11,17:40:51.730995,153.25,153.28125,153.1875,153.21875,323,49494.9375,153.23510061919504,-0.03125,-0.0002039359648140504,153.25793711350295,153.64520963928797,-0.387272525785022,1.0000000000000102,0.00361328125,-0.021913805697588867,0.5901286563843656,0.0036132812499999624,0,3676,-0.9372096402390825,-0.9093224681847819,0.06011057519272264,-64.42668774061367,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.7716711398980802,0.13765132828670168,3.0,1.0,-3.0,0.0,615.0,-31.25,0,0,3.0,-3.0,93.75,8531.25,0.0,6.0,7107.5,1423.75,78.75,78.75
3677,2019-07-11,17:46:13.702336,153.21875,153.21875,153.125,153.15625,322,49323.59375,153.17886257763976,-0.0625,-0.0004079967416856789,153.23533997716896,153.6301647273099,-0.3948247501409412,1.0000000000000073,0.00419921875,-1.963223363980531,-0.23551393640880577,0.004199218749999969,0,3677,-0.9953891801454244,-0.7716711398980802,0.06480137922914889,-60.92844856662272,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.5933906787723274,0.1782804611257528,3.0,-1.0,3.0,1.0,616.0,-62.5,0,0,3.0,3.0,-187.5,8343.75,0.0,0.0,7107.5,1236.25,-187.5,78.75
3678,2019-07-11,17:51:04.461504,153.15625,153.25,153.125,153.25,322,49328.875,153.19526397515529,0.09375,0.0006119327064997293,153.23859776002033,153.618467351085,-0.37986959106467566,1.0000000000000062,0.00458984375,-2.367587143503846,-0.5594072218898565,0.0045898437499999716,-1,3678,-0.9887511399804423,-0.5933906787723274,0.06774838558962104,-56.07064843813358,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.257905511545568,0.3354851672267594,3.0,-1.0,3.0,0.0,616.0,31.25,0,0,3.0,3.0,281.25,8625.0,0.0,0.0,7107.5,1517.5,281.25,281.25
3679,2019-07-11,17:54:51.092296,153.25,153.3125,153.25,153.3125,322,49351.96875,153.2669836956522,0.0625,0.0004077472023871209,153.25502048001584,153.60905297105163,-0.35403249103578105,1.0000000000000064,0.00390625,-0.1875,-0.9375000000000006,0.003906249999999975,-1,3679,-0.8655521967060649,-0.257905511545568,0.0624999999999998,-56.64519856572515,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.13532512658667845,0.39323063813224646,3.0,-1.0,3.0,0.0,616.0,93.75,0,0,3.0,3.0,187.5,8812.5,0.0,0.0,7107.5,1705.0,187.5,281.25
3680,2019-07-11,17:58:43.036861,153.3125,153.40625,153.28125,153.375,322,49370.28125,153.3238548136646,0.0625,0.00040758101236715305,153.28168259556787,153.60185134117313,-0.3201687456052582,1.0000000000000107,0.0017578125000000003,-2.4074074074074034,-0.16563466499998453,0.0017578124999999816,-1,3680,-0.6049129655511172,0.13532512658667845,0.041926274578120835,-76.36470180738114,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.5846556809815117,0.4493305543948332,3.0,-1.0,3.0,0.0,616.0,156.25,0,0,3.0,3.0,187.5,9000.0,0.0,0.0,7107.5,1892.5,187.5,187.5
