group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
3623,2019-07-11,14:20:57,154.375,154.40625,154.3125,154.3125,320,49391.5625,154.3486328125,-0.0625,-0.00040494027684356837,154.26744777492513,154.3687899024747,-0.10134212754957161,1.0000000000000049,0.01044921875,-0.666433749672457,0.8485565356690454,0.010449218749999947,0,3623,0.6196301884735699,0.9931485051711512,0.10222142021122553,-9.913981564740835,0.0,-9.913981564740835,-0.8831628489330513,-0.4479512787387341,-1.0,0.9161620493001134,-0.0769864558710378,-1.0,-1.0,3.0,0.0,600.0,187.5,0,0,-1.0,3.0,-187.5,7031.25,0.0,4.0,6902.5,128.75,-197.5,93.75
3624,2019-07-11,14:32:00,154.3125,154.34375,154.1875,154.1875,320,49368.78125,154.27744140625,-0.125,-0.0008103728158230794,154.24968160271956,154.36321175162934,-0.1135301489097742,1.0000000000000049,0.01044921875,-0.666433749672457,0.8485565356690454,0.010449218749999947,0,3624,0.9312384935487679,0.9161620493001134,0.10222142021122553,-11.106297356775208,0.0,-11.106297356775208,-1.0215993607420522,-0.4479512787387341,-1.0,0.68310104312861,-0.23306100617150338,1.0,-1.0,-1.0,1.0,601.0,-125.0,0,0,1.0,-1.0,125.0,7156.25,0.0,2.0,6907.5,248.75,120.0,120.0
3625,2019-07-11,14:37:09,154.1875,154.1875,154.09375,154.09375,320,49328.71875,154.15224609375,-0.09375,-0.0006082108651757068,154.2150301354486,154.35492062081,-0.13989048536140558,1.0000000000000062,0.00947265625,2.6750983101286017,1.5491313812566694,0.00947265624999994,0,3625,0.9994423455081305,0.68310104312861,0.09732757188998367,-14.373160929107922,0.0,-14.373160929107922,-1.4009059173867322,-0.4479512787387341,-2.0,0.03611225714976325,-0.6469887859788467,-1.0,1.0,1.0,1.0,602.0,-93.75,0,0,-1.0,1.0,-93.75,7062.5,-1.0,2.0,6912.5,150.0,-98.75,120.0
3626,2019-07-11,14:45:38,154.09375,154.25,154.0625,154.21875,321,49471.96875,154.11828271028037,0.125,0.0008108656434560046,154.21585677201557,154.35073075555434,-0.13487398353876756,1.0000000000000062,0.00927734375,1.999999999999999,1.2806954299797044,0.009277343749999943,-1,3626,0.732180785434038,0.03611225714976325,0.09631896879638996,-14.00284754126465,0.0,-14.00284754126465,-1.3579098470237572,-0.4479512787387341,-2.0,-0.6035022834582567,-0.63961454060802,-2.0,1.0,-1.0,1.0,603.0,125.0,0,0,-2.0,-1.0,-125.0,6937.5,0.0,1.0,6915.0,22.5,-127.5,-98.75
3627,2019-07-11,14:50:40,154.21875,154.25,154.15625,154.1875,320,49343.46875,154.19833984375,-0.03125,-0.00020265477828029788,154.20955526712325,154.34570827076806,-0.1361530036448073,1.0000000000000069,0.00654296875,2.3991980396524824,1.2281952102833766,0.006542968749999955,0,3627,0.1370790035185428,-0.6035022834582567,0.08088861940965462,-16.832158174844125,0.0,-16.832158174844125,-1.6864133337288674,-0.4479512787387341,-2.0,-0.9962389340303183,-0.39273665057206153,-2.0,1.0,-2.0,0.0,603.0,93.75,0,0,-2.0,-2.0,62.5,7000.0,0.0,0.0,6915.0,85.0,62.5,62.5
3628,2019-07-11,14:59:52,154.1875,154.25,154.125,154.15625,320,49341.21875,154.19130859375,-0.03125,-0.00020269585556320635,154.19770965220698,154.3398787855137,-0.14216913330670877,1.0000000000000067,0.00458984375,-0.7378904481665908,0.9127170462413431,0.004589843749999971,0,3628,-0.6431774670166517,-0.9962389340303183,0.06774838558962103,-20.984873967017293,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.8255607039006988,0.17067823012961947,-2.0,1.0,-2.0,0.0,603.0,62.5,0,0,-2.0,-2.0,62.5,7062.5,-1.0,0.0,6915.0,147.5,62.5,62.5
3629,2019-07-11,15:08:36,154.15625,154.21875,154.125,154.15625,320,49337.03125,154.17822265625,0.0,0.0,154.188496396161,154.33422866903635,-0.1457322728753354,1.0000000000000269,0.0016601562499999997,2.6643598615916986,1.7143923280117699,0.001660156249999955,0,3629,-0.9827893479502818,-0.8255607039006988,0.040745015032516006,-35.76689633297122,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.46516099968997277,0.36039970421072604,3.0,1.0,-2.0,0.0,603.0,62.5,0,0,3.0,-2.0,-0.0,7062.5,0.0,5.0,6927.5,135.0,-12.5,62.5
3630,2019-07-11,15:20:37.547036,154.1875,154.25,154.15625,154.21875,321,49498.34375,154.20044781931463,0.0625,0.0004053506338435042,154.19521941923637,154.33067547921988,-0.13545605998351107,1.0000000000000284,0.00146484375,2.0000000000000013,1.3608276348795436,0.0014648437499999581,-1,3630,-0.9548678739183775,-0.46516099968997277,0.03827327723098661,-35.39181114959339,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,-0.036978981585927086,0.42818201810404566,3.0,-1.0,3.0,1.0,604.0,62.5,0,0,3.0,3.0,187.5,7250.0,0.0,0.0,6927.5,322.5,187.5,187.5
3631,2019-07-11,15:34:37.621560,154.21875,154.25,154.15625,154.1875,320,49341.75,154.19296875,-0.03125,-0.00020265477828029788,154.1935039927394,154.32627007985928,-0.13276608711987592,1.000000000000021,0.0021484375,0.8677685950413228,0.5516180692881075,0.002148437499999955,0,3631,-0.7327712395921453,-0.036978981585927086,0.04635124054434741,-28.64348085632131,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.48955730061084995,0.5265362821967771,3.0,-1.0,3.0,0.0,604.0,31.25,0,0,3.0,3.0,-93.75,7156.25,0.0,0.0,6927.5,228.75,-93.75,187.5
3632,2019-07-11,15:44:46.489765,154.1875,154.25,154.15625,154.1875,320,49345.4375,154.2044921875,0.0,0.0,154.19216977213065,154.32200023124824,-0.12983045911758495,1.000000000000021,0.0021484375,0.8677685950413228,0.5516180692881075,0.002148437499999955,0,3632,-0.27040741111497374,0.48955730061084995,0.04635124054434741,-28.010136857797203,0.0,-20.0,-2.0542227472811083,-0.4479512787387341,-3.0,0.9987768748380113,0.5092195742271612,3.0,-1.0,3.0,0.0,604.0,31.25,0,0,3.0,3.0,0.0,7156.25,0.0,0.0,6927.5,228.75,0.0,0.0
