group,Date,Time,open,high,low,close,vol,transaction,vwap,dollar_returns,dollar_returns_log,ema_fast,ema_slow,EWMAC,periodCORR,periodCOV,periodKURT,periodSKEW,periodVAR,Target,bar,sine,leadsine,periodVolStd,VolAdjEMA,longs,shorts,shortFCs,longFCs,FCs,shifted_leadsine,diff_leadsine,position,trend_following,prev_position,new_trade,trade_number,IntraTrade_P_DD,position_stoploss_start,stop_loss,position_with_stoploss,prev_position_with_stoploss,PL,CumPL,Signals,Trades,commission,NetCumPL,NetPL,MaxEquity
2939,2019-06-28,18:47:02,155.65625,155.6875,155.625,155.65625,317,49341.875,155.6526025236593,0.0,0.0,155.61211800178492,155.5168172141377,0.09530078764723271,1.0000000000000009,0.0017578124999999998,4.999999999999997,2.2360679774997907,0.0017578124999999983,0,2939,0.8703760064681193,0.9636194294588668,0.04192627457812104,22.730564212105033,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,0.7544987585441799,-0.2091206709146869,2.0,-1.0,-2.0,0.0,461.0,31.25,0,0,2.0,-2.0,-0.0,19656.25,0.0,4.0,5375.0,14281.25,-10.0,-10.0
2940,2019-06-28,18:52:51,155.625,155.6875,155.625,155.65625,317,49343.5,155.6577287066246,0.0,0.0,155.62192511249938,155.5211074537027,0.1008176587966716,0.9999999999999992,0.00224609375,3.724007561436674,1.7487916903105656,0.0022460937500000016,0,2940,0.9975864105669727,0.7544987585441799,0.04739297152532221,21.27270258688135,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,0.5371349300172856,-0.2173638285268943,-2.0,-1.0,2.0,1.0,462.0,0.0,0,0,-2.0,2.0,0.0,19656.25,0.0,4.0,5385.0,14271.25,-10.0,-10.0
2941,2019-06-28,18:55:43,155.65625,155.6875,155.625,155.65625,317,49340.375,155.64787066246058,0.0,0.0,155.6295528652773,155.5252656858965,0.10428717938080467,0.9999999999999495,0.00029296875,-3.3333333333333304,-0.6085806194501845,0.0002929687500000148,0,2941,0.9762537297267516,0.5371349300172856,0.017116329922036874,60.92846997914978,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,0.1268561720186254,-0.4102787579986602,2.0,1.0,-2.0,1.0,463.0,0.0,0,0,2.0,-2.0,-0.0,19656.25,0.0,4.0,5395.0,14261.25,-10.0,-10.0
2942,2019-06-28,18:58:11,155.65625,155.6875,155.625,155.625,318,49497.8125,155.65349842767296,-0.03125,-0.0002007830545851519,155.62854111743792,155.52833443402278,0.10020668341513783,0.9999999999999495,0.00029296875,-3.3333333333333304,-0.6085806194501845,0.0002929687500000148,0,2942,0.7910950110067959,0.1268561720186254,0.017116329922036874,58.54449164719831,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.22743440611301255,-0.35429057813163795,2.0,1.0,2.0,1.0,464.0,-31.25,0,0,2.0,2.0,-62.5,19593.75,0.0,0.0,5395.0,14198.75,-62.5,-10.0
2943,2019-06-28,18:59:39,155.625,155.625,155.5625,155.59375,317,49326.65625,155.60459384858044,-0.03125,-0.00020082337651583515,155.62080975800728,155.53034722066823,0.09046253733905019,0.9999999999999495,0.00029296875,-3.3333333333333304,-0.6085806194501845,0.0002929687500000148,0,2943,0.5277555076041843,-0.22743440611301255,0.017116329922036874,52.85159713039989,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.6189592839372721,-0.3915248778242595,2.0,1.0,2.0,0.0,464.0,-62.5,0,0,2.0,2.0,-62.5,19531.25,0.0,0.0,5395.0,14136.25,-62.5,-62.5
2944,2019-06-28,18:59:49,155.59375,155.59375,155.5625,155.59375,317,49321.0,155.58675078864354,0.0,0.0,155.61479647845013,155.53229807541692,0.08249840303321321,0.9999999999999495,0.00029296875,-3.3333333333333304,-0.6085806194501845,0.0002929687500000148,0,2944,0.11770767462063224,-0.6189592839372721,0.017116329922036874,48.1986520527385,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.8417638840919803,-0.22280460015470827,2.0,1.0,2.0,0.0,464.0,-62.5,0,0,2.0,2.0,0.0,19531.25,0.0,0.0,5395.0,14136.25,0.0,0.0
2945,2019-06-28,18:59:58,155.59375,155.625,155.5625,155.59375,318,49477.375,155.58922955974842,0.0,0.0,155.610119483239,155.53418890386567,0.0759305793733347,0.9999999999999407,0.0001953125,5.000000000000004,-2.236067977499789,0.00019531250000001158,0,2945,-0.21348827507289786,-0.8417638840919803,0.0139754248593741,54.33149985590872,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.9495349503977171,-0.10777106630573674,2.0,1.0,2.0,0.0,464.0,-62.5,0,0,2.0,2.0,0.0,19531.25,0.0,0.0,5395.0,14136.25,0.0,0.0
2946,2019-06-28,19:00:00,155.59375,155.625,155.5625,155.59375,317,49323.96875,155.59611593059938,0.0,0.0,155.606481820297,155.5360215529775,0.07046026731950406,0.0,0.0,,,8.375461782450522e-18,0,2946,-0.4496306075339424,-0.9495349503977171,2.8940390084535006e-09,243466888.71051604,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.999082878355657,-0.04954792795793994,2.0,1.0,2.0,0.0,464.0,-62.5,0,0,2.0,2.0,0.0,19531.25,0.0,0.0,5395.0,14136.25,0.0,0.0
2947,2019-06-28,19:00:35,155.59375,155.59375,155.53125,155.59375,317,49317.03125,155.5742310725552,0.0,0.0,155.6036525268977,155.5377978128859,0.06585471401177756,0.9999999999999977,0.00078125,5.000000000000004,2.236067977499789,0.0007812500000000019,0,2947,-0.6761812062626573,-0.999082878355657,0.027950849718747405,23.560898747062776,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.9887783003607385,0.010304577994918462,2.0,1.0,2.0,0.0,464.0,-62.5,0,0,2.0,2.0,0.0,19531.25,0.0,0.0,5395.0,14136.25,0.0,0.0
2948,2019-06-28,19:03:34,155.59375,155.59375,155.5625,155.59375,318,49478.125,155.59158805031447,0.0,0.0,155.6014519653649,155.5395194186433,0.061932546721607196,0.9999999999999977,0.00078125,5.000000000000004,2.236067977499789,0.0007812500000000019,0,2948,-0.8048067614856202,-0.9887783003607385,0.027950849718747405,22.15766151827124,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.9513679611521243,0.03741033920861425,2.0,1.0,2.0,0.0,464.0,-62.5,0,0,2.0,2.0,0.0,19531.25,0.0,0.0,5395.0,14136.25,0.0,0.0
2949,2019-06-28,19:05:48,155.59375,155.6875,155.59375,155.65625,317,49340.625,155.6486593059937,0.0625,0.00040160643110098704,155.61362930639493,155.54311112883892,0.07051817755601064,0.9999999999999977,0.00078125,5.000000000000004,2.236067977499789,0.0007812500000000019,-1,2949,-0.8905478010177866,-0.9513679611521243,0.027950849718747405,25.22935018634233,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.8629456345419423,0.08842232661018201,2.0,1.0,2.0,0.0,464.0,0.0,0,0,2.0,2.0,125.0,19656.25,0.0,0.0,5395.0,14261.25,125.0,125.0
2950,2019-06-28,19:15:33,155.65625,155.65625,155.5625,155.65625,317,49331.1875,155.6188880126183,0.0,0.0,155.62310057164052,155.54659232487467,0.07650824676585444,0.9999999999999977,0.00078125,5.000000000000004,2.236067977499789,0.0007812500000000019,0,2950,-0.9674934867935462,-0.8629456345419423,0.027950849718747405,27.3724224972446,20.0,0.0,0.26792232089408385,1.7479349997520148,2.0,-0.4167957395664229,0.4461498949755194,-2.0,1.0,2.0,0.0,464.0,0.0,0,0,-2.0,2.0,0.0,19656.25,0.0,4.0,5405.0,14251.25,-10.0,125.0
2951,2019-06-28,19:27:50,155.65625,155.6875,155.625,155.65625,317,49341.625,155.65181388012618,0.0,0.0,155.63046711127598,155.54996640718622,0.08050070408975785,0.9999999999999971,0.006640624999999999,3.3780276816608983,-1.5734061168265914,0.006640625000000018,0,2951,-0.9374792790647656,-0.4167957395664229,0.08149003006503322,9.878595458305043,9.878595458305043,0.0,0.26792232089408385,0.6366623321439198,1.0,0.836443181326677,1.2532389208931,-2.0,-1.0,-2.0,1.0,465.0,0.0,0,0,-2.0,-2.0,-0.0,19656.25,-1.0,0.0,5405.0,14251.25,-0.0,-0.0
2952,2019-06-28,19:46:16,155.65625,155.6875,155.625,155.65625,318,49499.59375,155.6590998427673,0.0,0.0,155.63619664210356,155.55323667158052,0.08295997052303505,0.9999999999999971,0.006640624999999999,3.3780276816608983,-1.5734061168265914,0.006640625000000018,0,2952,0.20392219249289048,0.836443181326677,0.08149003006503322,10.180382858716428,10.180382858716428,0.0,0.26792232089408385,0.6697968727231574,1.0,0.9990745651786793,0.16263138385200226,-1.0,-1.0,-2.0,0.0,465.0,0.0,0,0,-1.0,-2.0,-0.0,19656.25,0.0,1.0,5407.5,14248.75,-2.5,-0.0
2953,2019-06-28,19:57:35,155.65625,155.65625,155.46875,155.5,317,49310.25,155.55283911671924,-0.15625,-0.0010043186542683102,155.60593072163613,155.5515986201473,0.054332101488824947,0.9999999999999968,0.006542968749999999,2.3991980396524872,-1.228195210283377,0.006542968750000021,0,2953,0.7368663212106045,0.9990745651786793,0.08088861940965503,6.716903055751716,6.716903055751716,0.0,0.26792232089408385,0.2895264839651548,1.0,0.6318213044328114,-0.36725326074586795,1.0,-1.0,-1.0,0.0,465.0,-156.25,0,0,1.0,-1.0,156.25,19812.5,0.0,2.0,5412.5,14400.0,151.25,151.25
